symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2019-01-30 05:00:00+00:00,163.25,166.15,160.23,165.25,64221536.0,385275.0,163.313938
AAPL,2019-01-31 05:00:00+00:00,166.11,169.0,164.56,166.44,46391244.0,239810.0,167.003589
AAPL,2019-02-01 05:00:00+00:00,166.96,168.98,165.93,166.52,37377250.0,189662.0,167.079056
AAPL,2019-02-04 05:00:00+00:00,167.41,171.655,167.28,171.25,33732520.0,202051.0,170.462874
AAPL,2019-02-05 05:00:00+00:00,172.86,175.08,172.3501,174.18,38784849.0,227189.0,174.00697
AAPL,2019-02-06 05:00:00+00:00,174.65,175.57,172.8531,174.24,29785634.0,168579.0,174.270383
AAPL,2019-02-07 05:00:00+00:00,172.4,173.94,170.34,170.94,33683089.0,211157.0,171.609329
AAPL,2019-02-08 05:00:00+00:00,168.99,170.66,168.42,170.41,25514712.0,157758.0,169.828501
AAPL,2019-02-11 05:00:00+00:00,171.05,171.21,169.25,169.43,22820299.0,144613.0,169.925433
AAPL,2019-02-12 05:00:00+00:00,170.1,171.0,169.7,170.89,24377009.0,144388.0,170.419429
AAPL,2019-02-13 05:00:00+00:00,171.39,172.48,169.92,170.18,24045302.0,150235.0,170.935069
AAPL,2019-02-14 05:00:00+00:00,169.71,171.2615,169.38,170.8,23600822.0,152537.0,170.655769
AAPL,2019-02-15 05:00:00+00:00,171.25,171.7,169.75,170.42,28088389.0,156630.0,170.55747
AAPL,2019-02-19 05:00:00+00:00,169.71,171.44,169.49,170.93,20631998.0,131210.0,170.537825
AAPL,2019-02-20 05:00:00+00:00,171.19,173.32,170.99,172.03,27767077.0,162650.0,172.245737
AAPL,2019-02-21 05:00:00+00:00,171.8,172.37,170.3,171.06,18548865.0,138107.0,171.136844
AAPL,2019-02-22 05:00:00+00:00,171.58,173.0,171.38,172.95,21752570.0,124430.0,172.429231
AAPL,2019-02-25 05:00:00+00:00,174.15,175.87,173.95,174.23,23498523.0,158857.0,174.813233
AAPL,2019-02-26 05:00:00+00:00,173.71,175.3,173.1732,174.33,18943869.0,119645.0,174.363748
AAPL,2019-02-27 05:00:00+00:00,173.21,175.0,172.73,174.87,30420668.0,125560.0,174.120382
AAPL,2019-02-28 05:00:00+00:00,174.32,174.91,172.92,173.15,32772489.0,125785.0,173.656737
AAPL,2019-03-01 05:00:00+00:00,174.34,175.15,172.89,174.97,29259667.0,147138.0,174.352418
AAPL,2019-03-04 05:00:00+00:00,175.69,177.75,173.97,175.85,28921511.0,189998.0,175.949174
AAPL,2019-03-05 05:00:00+00:00,175.93,176.0,174.54,175.53,22417922.0,127233.0,175.405844
AAPL,2019-03-06 05:00:00+00:00,174.67,175.49,173.94,174.52,23130821.0,137664.0,174.723844
AAPL,2019-03-07 05:00:00+00:00,173.87,174.44,172.02,172.5,27857121.0,180599.0,173.00464
AAPL,2019-03-08 05:00:00+00:00,170.32,173.07,169.5,172.91,27044814.0,167323.0,171.933472
AAPL,2019-03-11 04:00:00+00:00,175.49,179.12,175.35,178.9,34409036.0,211345.0,178.194205
AAPL,2019-03-12 04:00:00+00:00,180.0,182.67,179.37,180.91,35083416.0,215964.0,181.096627
AAPL,2019-03-13 04:00:00+00:00,182.25,183.3,180.92,181.71,36311033.0,188082.0,181.922365
AAPL,2019-03-14 04:00:00+00:00,183.9,184.1,182.56,183.73,26669107.0,155810.0,183.575249
AAPL,2019-03-15 04:00:00+00:00,184.85,187.33,183.74,186.12,49072952.0,202326.0,185.732659
AAPL,2019-03-18 04:00:00+00:00,185.8,188.39,185.79,188.02,28383380.0,163747.0,187.668044
AAPL,2019-03-19 04:00:00+00:00,188.35,188.99,185.92,186.53,34995557.0,197353.0,187.317835
AAPL,2019-03-20 04:00:00+00:00,186.23,189.49,184.73,188.16,33799106.0,193685.0,187.428894
AAPL,2019-03-21 04:00:00+00:00,190.02,196.33,189.81,195.09,56601704.0,309647.0,194.346873
AAPL,2019-03-22 04:00:00+00:00,195.34,197.69,190.78,191.05,44827523.0,298597.0,193.750375
AAPL,2019-03-25 04:00:00+00:00,191.51,191.98,186.6,188.74,45472323.0,308862.0,188.898631
AAPL,2019-03-26 04:00:00+00:00,191.664,192.88,184.58,186.79,53777961.0,344116.0,189.222144
AAPL,2019-03-27 04:00:00+00:00,188.75,189.76,186.55,188.47,32263516.0,196105.0,188.505308
AAPL,2019-03-28 04:00:00+00:00,188.95,189.559,187.53,188.72,21694317.0,152293.0,188.430242
AAPL,2019-03-29 04:00:00+00:00,189.83,190.08,188.54,189.95,27190369.0,149699.0,189.581396
AAPL,2019-04-01 04:00:00+00:00,191.64,191.68,188.38,191.24,30485851.0,181000.0,190.439963
AAPL,2019-04-02 04:00:00+00:00,191.09,194.46,191.05,194.02,23995258.0,169578.0,193.172189
AAPL,2019-04-03 04:00:00+00:00,193.25,196.5,193.15,195.35,25192760.0,164496.0,195.275981
AAPL,2019-04-04 04:00:00+00:00,194.79,196.37,193.14,195.69,20834653.0,134612.0,195.668047
AAPL,2019-04-05 04:00:00+00:00,196.45,197.1,195.93,197.0,19808928.0,124100.0,196.674528
AAPL,2019-04-08 04:00:00+00:00,196.42,200.23,196.34,200.1,27073380.0,180920.0,199.042547
AAPL,2019-04-09 04:00:00+00:00,200.32,202.85,199.23,199.5,37701484.0,232195.0,200.841668
AAPL,2019-04-10 04:00:00+00:00,198.68,200.74,198.18,200.62,22674859.0,160822.0,199.54837
AAPL,2019-04-11 04:00:00+00:00,200.85,201.0,198.4431,198.95,22434159.0,142493.0,199.67823
AAPL,2019-04-12 04:00:00+00:00,199.2,200.14,196.21,198.87,29516953.0,195288.0,198.380156
AAPL,2019-04-15 04:00:00+00:00,198.58,199.85,198.01,199.23,19497987.0,140398.0,199.013386
AAPL,2019-04-16 04:00:00+00:00,199.46,201.37,198.56,199.25,27034813.0,201699.0,199.880385
AAPL,2019-04-17 04:00:00+00:00,199.54,203.38,198.61,203.13,30634806.0,207252.0,201.863474
AAPL,2019-04-18 04:00:00+00:00,203.12,204.15,202.52,203.86,28987760.0,146305.0,203.523514
AAPL,2019-04-22 04:00:00+00:00,202.83,204.94,202.34,204.53,22859159.0,116211.0,204.274153
AAPL,2019-04-23 04:00:00+00:00,204.43,207.75,203.9,207.48,26161602.0,166049.0,206.578394
AAPL,2019-04-24 04:00:00+00:00,207.36,208.48,207.05,207.16,19302892.0,124535.0,207.619645
AAPL,2019-04-25 04:00:00+00:00,206.83,207.76,205.12,205.28,19899539.0,146860.0,206.010686
AAPL,2019-04-26 04:00:00+00:00,204.9,205.0,202.12,204.3,20540425.0,140953.0,204.126208
AAPL,2019-04-29 04:00:00+00:00,204.4,205.97,203.86,204.61,23556795.0,138971.0,204.91821
AAPL,2019-04-30 04:00:00+00:00,203.06,203.4,199.11,200.67,48868071.0,332073.0,202.251229
AAPL,2019-05-01 04:00:00+00:00,209.88,215.31,209.23,210.52,68138465.0,441448.0,212.562482
AAPL,2019-05-02 04:00:00+00:00,209.84,212.65,208.13,209.15,33437264.0,233408.0,210.120827
AAPL,2019-05-03 04:00:00+00:00,210.89,211.84,210.23,211.75,23050067.0,148241.0,211.199402
AAPL,2019-05-06 04:00:00+00:00,204.29,208.84,203.5,208.48,34940726.0,236170.0,207.310877
AAPL,2019-05-07 04:00:00+00:00,205.88,207.4175,200.825,202.86,41821244.0,294535.0,203.538692
AAPL,2019-05-08 04:00:00+00:00,201.9,205.34,201.75,202.9,28827791.0,202767.0,203.62658
AAPL,2019-05-09 04:00:00+00:00,200.4,201.68,196.66,200.72,36362106.0,290613.0,199.386658
AAPL,2019-05-10 04:00:00+00:00,197.419,198.85,192.77,197.18,42854909.0,324107.0,196.09604
AAPL,2019-05-13 04:00:00+00:00,187.71,189.48,182.85,185.72,62164168.0,458556.0,186.697678
AAPL,2019-05-14 04:00:00+00:00,186.41,189.7,185.41,188.66,39633470.0,273848.0,187.998888
AAPL,2019-05-15 04:00:00+00:00,186.27,191.75,186.02,190.92,28187369.0,214964.0,189.760369
AAPL,2019-05-16 04:00:00+00:00,189.91,192.4689,188.84,190.08,35924006.0,227816.0,190.401626
AAPL,2019-05-17 04:00:00+00:00,186.93,190.9,186.76,189.0,35894462.0,231310.0,188.865428
AAPL,2019-05-20 04:00:00+00:00,183.52,184.349,180.2839,183.09,41305084.0,290345.0,182.761196
AAPL,2019-05-21 04:00:00+00:00,185.22,188.0,184.7,186.6,31120813.0,191745.0,186.709575
AAPL,2019-05-22 04:00:00+00:00,184.66,185.71,182.55,182.78,31973204.0,213841.0,183.648666
AAPL,2019-05-23 04:00:00+00:00,179.8,180.54,177.81,179.66,41024267.0,266844.0,179.371802
AAPL,2019-05-24 04:00:00+00:00,180.2,182.14,178.62,178.97,25201084.0,182267.0,180.073319
AAPL,2019-05-28 04:00:00+00:00,178.91,180.59,177.91,178.23,31781527.0,190009.0,178.800449
AAPL,2019-05-29 04:00:00+00:00,176.42,179.35,176.0,177.38,30020816.0,212725.0,177.539111
AAPL,2019-05-30 04:00:00+00:00,177.95,179.23,176.67,178.3,22087472.0,165755.0,177.983259
AAPL,2019-05-31 04:00:00+00:00,176.23,177.99,174.99,175.07,29380464.0,204137.0,176.259106
AAPL,2019-06-03 04:00:00+00:00,175.6,177.92,170.27,173.3,42952250.0,306919.0,174.353593
AAPL,2019-06-04 04:00:00+00:00,175.44,179.83,174.52,179.64,33128399.0,239720.0,178.181102
AAPL,2019-06-05 04:00:00+00:00,184.28,184.99,181.14,182.54,32195920.0,239334.0,182.853303
AAPL,2019-06-06 04:00:00+00:00,183.08,185.47,182.1489,185.22,23845665.0,160318.0,184.030143
AAPL,2019-06-07 04:00:00+00:00,186.51,191.92,185.77,190.15,32663460.0,236383.0,189.779555
AAPL,2019-06-10 04:00:00+00:00,191.81,195.37,191.62,192.58,27729577.0,198724.0,193.256182
AAPL,2019-06-11 04:00:00+00:00,194.86,196.0,193.6,194.81,28409306.0,180623.0,194.679647
AAPL,2019-06-12 04:00:00+00:00,193.95,195.97,193.385,194.19,19197270.0,129981.0,194.565642
AAPL,2019-06-13 04:00:00+00:00,194.7,196.79,193.6,194.15,23196249.0,143187.0,194.994855
AAPL,2019-06-14 04:00:00+00:00,191.545,193.5863,190.3,192.74,20180245.0,144319.0,192.209637
AAPL,2019-06-17 04:00:00+00:00,192.9,194.96,192.17,193.89,15902342.0,114809.0,194.073699
AAPL,2019-06-18 04:00:00+00:00,196.05,200.29,195.21,198.45,28356140.0,213984.0,198.715576
AAPL,2019-06-19 04:00:00+00:00,199.69,199.88,197.31,197.87,23700507.0,155706.0,198.250503
AAPL,2019-06-20 04:00:00+00:00,200.37,200.61,198.03,199.46,23727284.0,168122.0,199.34664
AAPL,2019-06-21 04:00:00+00:00,198.8,200.85,198.15,198.78,67278236.0,182591.0,199.110837
AAPL,2019-06-24 04:00:00+00:00,198.54,200.16,198.17,198.58,20949216.0,132994.0,199.085423
AAPL,2019-06-25 04:00:00+00:00,198.43,199.26,195.29,195.57,22939373.0,176388.0,196.985303
AAPL,2019-06-26 04:00:00+00:00,197.77,200.99,197.35,199.8,28652578.0,203311.0,199.951351
AAPL,2019-06-27 04:00:00+00:00,200.29,201.57,199.57,199.74,22520147.0,148529.0,200.13033
AAPL,2019-06-28 04:00:00+00:00,198.68,199.495,197.05,197.92,39064091.0,181915.0,197.979103
AAPL,2019-07-01 04:00:00+00:00,203.17,204.49,200.65,201.55,29255834.0,236750.0,202.305847
AAPL,2019-07-02 04:00:00+00:00,201.41,203.1323,201.36,202.73,17750566.0,155950.0,202.331725
AAPL,2019-07-03 04:00:00+00:00,203.28,204.44,202.6901,204.41,12876762.0,93208.0,203.803428
AAPL,2019-07-05 04:00:00+00:00,203.35,205.08,202.9,204.23,18788988.0,161123.0,204.21793
AAPL,2019-07-08 04:00:00+00:00,200.81,201.4,198.41,200.02,27108164.0,217564.0,199.805749
AAPL,2019-07-09 04:00:00+00:00,199.2,201.51,198.81,201.24,22038575.0,170461.0,200.584223
AAPL,2019-07-10 04:00:00+00:00,201.85,203.73,201.56,203.23,19385433.0,148881.0,203.066881
AAPL,2019-07-11 04:00:00+00:00,203.31,204.39,201.71,201.75,21842332.0,155457.0,202.961389
AAPL,2019-07-12 04:00:00+00:00,202.45,204.0,202.2,203.3,19078800.0,145559.0,203.39565
AAPL,2019-07-15 04:00:00+00:00,204.06,205.87,204.0,205.21,18414009.0,138132.0,205.017579
AAPL,2019-07-16 04:00:00+00:00,204.59,206.11,203.5,204.5,17952553.0,137722.0,204.722197
AAPL,2019-07-17 04:00:00+00:00,204.1,205.0915,203.27,203.35,15526875.0,109619.0,204.140521
AAPL,2019-07-18 04:00:00+00:00,204.0,205.88,203.7,205.66,19927955.0,143292.0,205.100248
AAPL,2019-07-19 04:00:00+00:00,205.79,206.5,202.36,202.59,23058544.0,156430.0,204.240466
AAPL,2019-07-22 04:00:00+00:00,203.65,207.23,203.61,207.22,24478411.0,166041.0,206.238917
AAPL,2019-07-23 04:00:00+00:00,208.46,208.91,207.29,208.84,19368333.0,138005.0,208.164792
AAPL,2019-07-24 04:00:00+00:00,207.67,209.15,207.17,208.67,16456699.0,114746.0,208.272435
AAPL,2019-07-25 04:00:00+00:00,208.89,209.24,206.73,207.02,15328598.0,123731.0,207.708898
AAPL,2019-07-26 04:00:00+00:00,207.48,209.73,207.14,207.74,19152053.0,136801.0,208.156504
AAPL,2019-07-29 04:00:00+00:00,208.46,210.64,208.44,209.68,23434084.0,176161.0,209.823075
AAPL,2019-07-30 04:00:00+00:00,208.76,210.16,207.31,208.78,35292771.0,267609.0,209.977862
AAPL,2019-07-31 04:00:00+00:00,216.42,221.37,211.3,213.04,72746420.0,528876.0,216.984849
AAPL,2019-08-01 04:00:00+00:00,213.9,218.03,206.7435,208.43,56062391.0,452271.0,212.102563
AAPL,2019-08-02 04:00:00+00:00,205.53,206.43,201.63,204.02,42969403.0,344698.0,203.928556
AAPL,2019-08-05 04:00:00+00:00,197.99,198.649,192.58,193.34,57229413.0,471607.0,194.570641
AAPL,2019-08-06 04:00:00+00:00,196.31,198.067,194.04,197.0,38161201.0,282302.0,196.314599
AAPL,2019-08-07 04:00:00+00:00,195.41,199.56,193.82,199.04,36400894.0,277446.0,197.275103
AAPL,2019-08-08 04:00:00+00:00,200.2,203.53,199.39,203.43,29662327.0,245167.0,202.021585
AAPL,2019-08-09 04:00:00+00:00,201.3,202.76,199.29,200.99,26574964.0,193139.0,201.200957
AAPL,2019-08-12 04:00:00+00:00,199.62,202.0516,199.15,200.48,24448817.0,181415.0,200.77734
AAPL,2019-08-13 04:00:00+00:00,201.02,212.14,200.83,208.97,49851964.0,377972.0,208.615675
AAPL,2019-08-14 04:00:00+00:00,203.16,206.44,202.5869,202.75,39495436.0,292725.0,203.830662
AAPL,2019-08-15 04:00:00+00:00,203.46,205.14,199.67,201.74,29656651.0,246494.0,202.067183
AAPL,2019-08-16 04:00:00+00:00,204.28,207.16,203.84,206.5,31200299.0,221086.0,205.883099
AAPL,2019-08-19 04:00:00+00:00,210.62,212.7307,210.025,210.35,26353610.0,183025.0,211.364822
AAPL,2019-08-20 04:00:00+00:00,210.88,213.35,210.32,210.36,28658548.0,175164.0,211.431838
AAPL,2019-08-21 04:00:00+00:00,212.99,213.65,211.6032,212.64,23293195.0,168036.0,212.85066
AAPL,2019-08-22 04:00:00+00:00,213.19,214.435,210.75,212.46,24530890.0,171711.0,212.646054
AAPL,2019-08-23 04:00:00+00:00,209.43,212.051,201.0,202.64,49801585.0,387614.0,205.053378
AAPL,2019-08-26 04:00:00+00:00,205.86,207.19,205.0573,206.49,27833401.0,201507.0,206.186952
AAPL,2019-08-27 04:00:00+00:00,207.86,208.55,203.53,204.16,30390152.0,183066.0,205.053087
AAPL,2019-08-28 04:00:00+00:00,204.1,205.72,203.32,205.53,17004876.0,139864.0,204.946256
AAPL,2019-08-29 04:00:00+00:00,208.5,209.32,206.655,209.01,22872264.0,168017.0,208.555094
AAPL,2019-08-30 04:00:00+00:00,210.16,210.45,207.2,208.49,23723971.0,159775.0,208.498211
AAPL,2019-09-03 04:00:00+00:00,206.43,206.98,204.22,205.7,21332299.0,169565.0,205.452221
AAPL,2019-09-04 04:00:00+00:00,208.39,209.48,207.32,209.19,20983768.0,167057.0,208.64343
AAPL,2019-09-05 04:00:00+00:00,212.0,213.97,211.51,213.28,25826272.0,202021.0,212.897066
AAPL,2019-09-06 04:00:00+00:00,214.05,214.42,212.51,213.26,20851769.0,202692.0,213.346789
AAPL,2019-09-09 04:00:00+00:00,214.84,216.44,211.07,214.17,29510785.0,298882.0,214.86872
AAPL,2019-09-10 04:00:00+00:00,213.86,216.78,211.71,216.7,33718609.0,349291.0,214.551801
AAPL,2019-09-11 04:00:00+00:00,218.07,223.71,217.73,223.59,46342768.0,413161.0,221.521988
AAPL,2019-09-12 04:00:00+00:00,224.8,226.42,222.86,223.085,34727002.0,295050.0,224.523697
AAPL,2019-09-13 04:00:00+00:00,220.0,220.79,217.02,218.75,41507216.0,481648.0,218.909164
AAPL,2019-09-16 04:00:00+00:00,217.73,220.13,217.56,219.9,22908138.0,241286.0,219.355767
AAPL,2019-09-17 04:00:00+00:00,219.96,220.82,219.12,220.7,19860139.0,154466.0,220.122572
AAPL,2019-09-18 04:00:00+00:00,221.06,222.85,219.44,222.77,27270582.0,214155.0,221.684824
AAPL,2019-09-19 04:00:00+00:00,222.01,223.76,220.37,220.96,23606285.0,197543.0,221.865223
AAPL,2019-09-20 04:00:00+00:00,221.38,222.56,217.473,217.73,80738747.0,310065.0,219.019358
AAPL,2019-09-23 04:00:00+00:00,218.95,219.84,217.65,218.72,21266297.0,211008.0,218.832718
AAPL,2019-09-24 04:00:00+00:00,221.03,222.49,217.19,217.68,34093283.0,357160.0,219.167807
AAPL,2019-09-25 04:00:00+00:00,218.55,221.5,217.1402,221.03,24427364.0,270829.0,220.032098
AAPL,2019-09-26 04:00:00+00:00,220.0,220.94,218.83,219.89,21056066.0,236632.0,219.881299
AAPL,2019-09-27 04:00:00+00:00,220.54,220.96,217.2814,218.82,26486720.0,312297.0,219.044833
AAPL,2019-09-30 04:00:00+00:00,220.9,224.58,220.79,223.97,28307505.0,281990.0,223.206152
AAPL,2019-10-01 04:00:00+00:00,225.07,228.22,224.2,224.59,37841562.0,416944.0,225.874113
AAPL,2019-10-02 04:00:00+00:00,223.06,223.58,217.93,218.96,37857759.0,450386.0,219.769634
AAPL,2019-10-03 04:00:00+00:00,218.43,220.96,215.132,220.82,31490800.0,363656.0,218.956518
AAPL,2019-10-04 04:00:00+00:00,225.64,227.49,223.89,227.01,36684452.0,312401.0,225.940188
AAPL,2019-10-07 04:00:00+00:00,226.27,229.93,225.84,227.06,32128423.0,322412.0,228.049398
AAPL,2019-10-08 04:00:00+00:00,225.82,228.06,224.33,224.4,31002549.0,351143.0,225.82752
AAPL,2019-10-09 04:00:00+00:00,227.03,227.79,225.64,227.03,20225311.0,206603.0,226.78153
AAPL,2019-10-10 04:00:00+00:00,227.93,230.44,227.3,230.09,30099550.0,308883.0,229.620502
AAPL,2019-10-11 04:00:00+00:00,232.95,237.64,232.3075,236.21,44373679.0,400382.0,235.174176
AAPL,2019-10-14 04:00:00+00:00,234.9,238.1342,234.6701,235.87,25927151.0,218855.0,236.618031
AAPL,2019-10-15 04:00:00+00:00,236.39,237.65,234.88,235.32,24365096.0,205014.0,235.995004
AAPL,2019-10-16 04:00:00+00:00,233.37,235.24,233.2,234.37,20885729.0,196483.0,234.168378
AAPL,2019-10-17 04:00:00+00:00,235.09,236.15,233.52,235.28,18506118.0,179988.0,234.926788
AAPL,2019-10-18 04:00:00+00:00,234.59,237.58,234.29,236.41,27992675.0,205054.0,235.805389
AAPL,2019-10-21 04:00:00+00:00,237.52,240.99,237.32,240.51,24553819.0,195967.0,240.067347
AAPL,2019-10-22 04:00:00+00:00,241.16,242.2,239.6218,239.96,23762601.0,180734.0,240.976016
AAPL,2019-10-23 04:00:00+00:00,242.1,243.24,241.22,243.18,21158205.0,156383.0,242.490444
AAPL,2019-10-24 04:00:00+00:00,244.51,244.8,241.805,243.58,19262546.0,144677.0,243.114364
AAPL,2019-10-25 04:00:00+00:00,243.16,246.73,242.88,246.58,19710552.0,142213.0,245.288463
AAPL,2019-10-28 04:00:00+00:00,247.42,249.25,246.72,249.05,25686234.0,190483.0,248.37428
AAPL,2019-10-29 04:00:00+00:00,248.97,249.75,242.57,243.29,37153562.0,280995.0,244.791059
AAPL,2019-10-30 04:00:00+00:00,244.76,245.3,241.21,243.26,32176845.0,267211.0,243.571728
AAPL,2019-10-31 04:00:00+00:00,247.24,249.17,237.26,248.76,37177687.0,272741.0,247.892901
AAPL,2019-11-01 04:00:00+00:00,249.54,255.93,249.16,255.82,40572910.0,279143.0,253.336781
AAPL,2019-11-04 05:00:00+00:00,257.33,257.845,255.38,257.5,27749308.0,204392.0,256.958835
AAPL,2019-11-05 05:00:00+00:00,257.05,258.19,256.32,257.13,21494135.0,162281.0,257.412335
AAPL,2019-11-06 05:00:00+00:00,256.77,257.49,255.365,257.24,20774457.0,154822.0,256.697892
AAPL,2019-11-07 05:00:00+00:00,258.74,260.35,258.11,259.43,24967782.0,187663.0,259.29131
AAPL,2019-11-08 05:00:00+00:00,258.69,260.44,256.85,260.14,18786811.0,138937.0,259.015323
AAPL,2019-11-11 05:00:00+00:00,258.3,262.47,258.28,262.2,21388173.0,154648.0,260.844603
AAPL,2019-11-12 05:00:00+00:00,261.55,262.79,260.92,261.96,23129877.0,170375.0,261.915487
AAPL,2019-11-13 05:00:00+00:00,261.13,264.78,261.07,264.47,27494149.0,203751.0,263.60537
AAPL,2019-11-14 05:00:00+00:00,263.75,264.88,262.1,262.64,23690000.0,200433.0,263.287694
AAPL,2019-11-15 05:00:00+00:00,263.68,265.78,263.01,265.76,28114056.0,178380.0,264.640631
AAPL,2019-11-18 05:00:00+00:00,265.8,267.43,264.23,267.1,23984350.0,172421.0,266.249863
AAPL,2019-11-19 05:00:00+00:00,267.9,268.0,265.3926,266.29,21202073.0,136076.0,266.52199
AAPL,2019-11-20 05:00:00+00:00,265.54,266.083,260.4,263.19,28897723.0,206435.0,263.243356
AAPL,2019-11-21 05:00:00+00:00,263.69,264.005,261.18,262.01,33535095.0,162668.0,262.262351
AAPL,2019-11-22 05:00:00+00:00,262.59,263.18,260.84,261.78,17685708.0,133346.0,261.916343
AAPL,2019-11-25 05:00:00+00:00,262.71,266.44,262.52,266.37,25069725.0,129649.0,265.536452
AAPL,2019-11-26 05:00:00+00:00,266.94,267.16,262.5,264.29,33502428.0,135756.0,265.116405
AAPL,2019-11-27 05:00:00+00:00,265.58,267.98,265.31,267.84,17475111.0,120481.0,266.70888
AAPL,2019-11-29 05:00:00+00:00,266.6,268.0,265.9,267.25,13358156.0,75132.0,267.287694
AAPL,2019-12-02 05:00:00+00:00,267.27,268.25,263.45,264.16,26115450.0,173138.0,265.040817
AAPL,2019-12-03 05:00:00+00:00,258.31,259.53,256.29,259.45,31280556.0,245826.0,258.162094
AAPL,2019-12-04 05:00:00+00:00,261.07,263.31,260.68,261.74,18368024.0,141701.0,262.011014
AAPL,2019-12-05 05:00:00+00:00,263.79,265.89,262.73,265.58,20603135.0,142922.0,264.688317
AAPL,2019-12-06 05:00:00+00:00,267.48,271.0,267.3,270.71,28511354.0,192426.0,269.895603
AAPL,2019-12-09 05:00:00+00:00,270.0,270.8,264.91,266.92,34420550.0,220539.0,267.236194
AAPL,2019-12-10 05:00:00+00:00,268.6,270.07,265.86,268.48,23909313.0,180828.0,268.661242
AAPL,2019-12-11 05:00:00+00:00,268.81,271.1,268.5,270.77,21815614.0,139868.0,270.271298
AAPL,2019-12-12 05:00:00+00:00,267.78,272.5599,267.321,271.46,36497649.0,261551.0,270.226389
AAPL,2019-12-13 05:00:00+00:00,271.46,275.3,270.93,275.15,35174659.0,253416.0,273.943545
AAPL,2019-12-16 05:00:00+00:00,277.0,280.79,276.98,279.86,35353219.0,203146.0,279.665135
AAPL,2019-12-17 05:00:00+00:00,279.5,281.77,278.8,280.41,31446859.0,195569.0,280.586519
AAPL,2019-12-18 05:00:00+00:00,279.8,281.9,279.12,279.74,32228050.0,181289.0,280.22667
AAPL,2019-12-19 05:00:00+00:00,279.5,281.18,278.95,280.02,28012338.0,161577.0,279.891586
AAPL,2019-12-20 05:00:00+00:00,282.23,282.65,278.56,279.44,92286056.0,213927.0,280.185166
AAPL,2019-12-23 05:00:00+00:00,280.53,284.25,280.3735,284.0,28094990.0,169953.0,283.267962
AAPL,2019-12-24 05:00:00+00:00,284.69,284.89,282.9197,284.27,12765748.0,82671.0,284.098909
AAPL,2019-12-26 05:00:00+00:00,284.82,289.98,284.7,289.91,24929336.0,170219.0,288.220391
AAPL,2019-12-27 05:00:00+00:00,291.12,293.97,288.12,289.8,39190841.0,263248.0,290.721721
AAPL,2019-12-30 05:00:00+00:00,289.46,292.69,285.22,291.52,37709308.0,264189.0,289.980227
AAPL,2019-12-31 05:00:00+00:00,289.93,293.68,289.52,293.65,27817964.0,185422.0,292.471404
AAPL,2020-01-02 05:00:00+00:00,296.24,300.6,295.19,300.35,36554338.0,283489.0,298.530169
AAPL,2020-01-03 05:00:00+00:00,297.15,300.58,296.5,297.43,38677814.0,280441.0,298.730369
AAPL,2020-01-06 05:00:00+00:00,293.79,299.96,292.75,299.8,31399992.0,242868.0,297.787152
AAPL,2020-01-07 05:00:00+00:00,299.84,300.9,297.48,298.39,29556784.0,227871.0,298.915142
AAPL,2020-01-08 05:00:00+00:00,297.16,304.4399,297.156,303.19,35684201.0,261773.0,301.238881
AAPL,2020-01-09 05:00:00+00:00,307.235,310.43,306.2,309.63,44396576.0,328753.0,308.653636
